snapshot_date,signal_price_date,baostock_code,symbol,stock_name,industry,close,target_snapshot_date_1m,forward_return_1m,turnover_stability_component,low_risk_component,long_momentum_component,value_component,short_reversal_component,fixed_equal_weight_score,fixed_equal_weight_rank,walk_forward_score,walk_forward_rank,model_ready,active_component_weight_sum,selection_status,selection_reason,target_weight,portfolio_position,industry_position_number,invested_weight
2022-12-31,2022-12-30,sz.002916,002916.SZ,深南电路,C39计算机、通信和其他电子设备制造业,53.1580276500,2023-01-31 00:00:00,0.0576576577,1.3208538023,1.1878718951,0.3216935851,0.3951002541,0.4763380421,1.3135936540,22,1.4283258697,14.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,13,3,0.0500000000
2022-12-31,2022-12-30,sh.601966,601966.SS,玲珑轮胎,C29橡胶和塑料制品业,19.3380147200,2023-01-31 00:00:00,0.0751953125,0.5322827768,1.0568402895,-0.3562929415,-0.4691666263,1.9070729493,0.9477032476,46,1.3404318201,17.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,14,1,0.0500000000
2022-12-31,2022-12-30,sh.600219,600219.SS,南山铝业,C32有色金属冶炼和压延加工业,2.7227131800,2023-01-31 00:00:00,0.1039755352,1.7534930365,0.6949749331,0.1915816878,1.1083882223,-0.0824453619,1.3008670389,23,1.3270985334,19.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,15,1,0.0500000000
2022-12-31,2022-12-30,sh.600606,600606.SS,绿地控股,E48土木工程建筑业,2.9800000000,2023-01-31 00:00:00,0.0503355705,1.8890424299,0.1799804639,-0.6097875674,-0.4377330829,0.9123125740,0.6862086988,69,1.3250479589,20.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,16,1,0.0500000000
2022-12-31,2022-12-30,sh.600104,600104.SS,上汽集团,C36汽车制造业,13.2953720900,2023-01-31 00:00:00,0.0423317141,1.0341878327,1.3838057104,-0.2304741338,1.8155689373,0.1656039409,1.4792486253,14,1.1909832543,22.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,17,1,0.0500000000
2022-12-31,2022-12-30,sh.601360,601360.SS,三六零,I64互联网和相关服务,6.2740247400,2023-01-31 00:00:00,0.0703363914,1.3589910882,1.0327058661,0.0301274948,0.3112774255,0.1505443013,1.0232536602,38,1.1563915826,23.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,18,1,0.0500000000
2022-12-31,2022-12-30,sz.002001,002001.SZ,新和成,C27医药制造业,16.6038187500,2023-01-31 00:00:00,0.0389333333,0.5511006877,0.0363360961,0.7903688618,1.2955192895,0.5687118052,1.1504275347,28,0.9914213262,37.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,19,3,0.0500000000
2022-12-31,2022-12-30,sz.000408,000408.SZ,藏格矿业,C26化学原料和化学制品制造业,22.0916142300,2023-01-31 00:00:00,0.0727762803,1.0697376629,0.9181073377,1.0966542873,0.3443458627,-0.4426495859,1.0596430198,36,0.9849116737,39.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,20,3,0.0500000000
2023-01-31,2023-01-31,sh.600406,600406.SS,国电南瑞,I65软件和信息技术服务业,20.1440675800,2023-02-28 00:00:00,-0.0053050398,0.8516772952,1.3135414681,-0.0634497549,1.8777021115,2.7005563958,2.4416262027,2,2.4902647163,1.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,1,1,0.0500000000
2023-01-31,2023-01-31,sh.601138,601138.SS,工业富联,C39计算机、通信和其他电子设备制造业,8.7050260500,2023-02-28 00:00:00,0.0094637224,1.6906916050,2.1138384386,0.7401735184,2.1858057613,0.7574964228,2.7369514561,1,2.3775181446,2.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,2,1,0.0500000000
2023-01-31,2023-01-31,sz.002032,002032.SZ,苏泊尔,C38电气机械和器材制造业,41.8934159600,2023-02-28 00:00:00,0.1017998839,1.6412551784,1.6239298720,0.1075210651,0.0986057305,1.5155749594,1.8227639730,10,2.1147855538,3.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,3,1,0.0500000000
2023-01-31,2023-01-31,sz.002916,002916.SZ,深南电路,C39计算机、通信和其他电子设备制造业,56.2229950100,2023-02-28 00:00:00,0.0465207705,1.8176893211,1.8197359266,-0.1995925761,0.4659286777,0.7066624603,1.6851624567,13,1.8559755189,7.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,4,2,0.0500000000
2023-01-31,2023-01-31,sh.600426,600426.SS,华鲁恒升,C26化学原料和化学制品制造业,23.6692609900,2023-02-28 00:00:00,0.0679869938,1.0093380884,1.1219960033,2.2646629533,0.7083716845,0.8829240475,2.1884237593,3,1.8530571914,8.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,5,1,0.0500000000
2023-01-31,2023-01-31,sz.000651,000651.SZ,格力电器,C38电气机械和器材制造业,26.9555418100,2023-02-28 00:00:00,0.0545439495,0.4174951946,2.0143177106,0.0037551845,2.1577180954,1.3026011328,2.1550140220,4,1.7743938222,9.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,6,2,0.0500000000
2023-01-31,2023-01-31,sh.600352,600352.SS,浙江龙盛,C26化学原料和化学制品制造业,8.5936376000,2023-02-28 00:00:00,0.0288844622,1.1070267486,2.3716397240,-0.0485028119,1.3428206422,0.5967418408,1.9626961152,7,1.7284235884,10.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,7,2,0.0500000000
2023-01-31,2023-01-31,sh.600219,600219.SS,南山铝业,C32有色金属冶炼和压延加工业,3.0058087400,2023-02-28 00:00:00,0.0000000000,1.8436824802,1.0200605786,-0.3355452244,1.2052668013,0.4289545141,1.5214116468,15,1.6412162585,11.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,8,1,0.0500000000
2023-01-31,2023-01-31,sz.002352,002352.SZ,顺丰控股,G60邮政业,53.9069310400,2023-02-28 00:00:00,-0.0803206003,0.3190694502,1.0770444901,0.5355169059,-0.2829651170,2.1897483203,1.4029840893,21,1.6050514714,12.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,9,1,0.0500000000
2023-01-31,2023-01-31,sz.000157,000157.SZ,中联重科,C35专用设备制造业,4.8561730800,2023-02-28 00:00:00,0.1529209622,1.6101418594,1.8320915543,-0.5940692669,2.4745770079,-0.1874761784,1.8769978859,8,1.5753201737,14.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,10,1,0.0500000000
2023-01-31,2023-01-31,sz.002841,002841.SZ,视源股份,C39计算机、通信和其他电子设备制造业,58.0524840000,2023-02-28 00:00:00,0.0911111111,1.7368659642,1.3093038718,0.7827659313,0.4032003978,-0.0738823998,1.5198891512,16,1.4714201687,15.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,11,3,0.0500000000
2023-01-31,2023-01-31,sh.601766,601766.SS,中国中车,C37铁路、船舶、航空航天和其他运输设备制造业,4.7442355500,2023-02-28 00:00:00,0.0654205607,0.7184303250,1.3851353851,-0.2331221136,2.4379836188,0.3866237346,1.7160946412,11,1.3271132908,21.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,12,1,0.0500000000
2023-01-31,2023-01-31,sh.603195,603195.SS,公牛集团,C38电气机械和器材制造业,44.3789843800,2023-02-28 00:00:00,0.0757445684,1.3232834861,1.4559808779,0.4151429671,-0.6433720427,0.5255067640,1.1245111897,37,1.3211297535,22.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,13,3,0.0500000000
2023-01-31,2023-01-31,sh.600332,600332.SS,白云山,C27医药制造业,27.0480309300,2023-02-28 00:00:00,0.0429468120,1.5325456848,1.0336360026,1.2085177149,2.0586709009,-0.7677664331,1.8515359574,9,1.3207921590,23.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,14,1,0.0500000000
2023-01-31,2023-01-31,sz.002410,002410.SZ,广联达,I65软件和信息技术服务业,44.7244754400,2023-02-28 00:00:00,-0.0807833537,0.9837350386,1.1252588799,1.0122255609,-0.4031426570,0.6908968857,1.2460187493,29,1.2963183099,25.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,15,2,0.0500000000
2023-01-31,2023-01-31,sh.600489,600489.SS,中金黄金,B09有色金属矿采选业,7.8755846400,2023-02-28 00:00:00,0.0081018519,0.6624620072,0.7211322184,0.0744699055,0.6267661807,1.2305147440,1.2117964096,32,1.2957588569,26.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,16,1,0.0500000000
2023-01-31,2023-01-31,sz.002736,002736.SZ,国信证券,J67资本市场服务,8.2049017400,2023-02-28 00:00:00,0.0298507463,1.5762548630,1.1208200508,0.2504296987,0.5803605944,-0.0172739593,1.2831611183,26,1.2928394774,27.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,17,1,0.0500000000
2023-01-31,2023-01-31,sh.600104,600104.SS,上汽集团,C36汽车制造业,13.8581879800,2023-02-28 00:00:00,0.0006657790,0.7102358590,1.3836331060,-0.5642419587,1.9136784767,0.6124431845,1.4824223695,18,1.2773599333,28.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,18,1,0.0500000000
2023-01-31,2023-01-31,sh.600886,600886.SS,国投电力,D44电力、热力生产和供应业,9.3962835200,2023-02-28 00:00:00,0.0275142315,1.1387307271,0.2675247359,0.5297509890,0.0427802343,0.9209686688,1.0598936366,41,1.2759154188,29.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,19,1,0.0500000000
2023-01-31,2023-01-31,sz.002001,002001.SZ,新和成,C27医药制造业,17.2502607600,2023-02-28 00:00:00,-0.0261806982,1.7395077899,1.7835470327,0.2707483533,1.3365005346,-1.0233966025,1.5011213627,17,1.1747892683,34.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,20,2,0.0500000000
2023-02-28,2023-02-28,sh.601138,601138.SS,工业富联,C39计算机、通信和其他电子设备制造业,8.7874080000,2023-03-31 00:00:00,0.7937500000,1.1849654061,1.6603666281,0.4151256537,2.2499237238,0.4493984728,2.4783286149,1,2.0861877557,2.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,1,1,0.0500000000
2023-02-28,2023-02-28,sz.002410,002410.SZ,广联达,I65软件和信息技术服务业,41.1114823200,2023-03-31 00:00:00,0.2366844208,1.3677931959,1.3794104752,1.0660240639,0.0666631951,1.1795830157,2.1039433166,4,2.0287498370,3.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,2,1,0.0500000000
2023-02-28,2023-02-28,sh.600690,600690.SS,海尔智家,C38电气机械和器材制造业,22.7959837800,2023-03-31 00:00:00,-0.1379703535,0.6609822730,0.5163110134,-0.2619653177,1.0610347032,1.7507259783,1.5498811418,11,1.6975668480,6.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,3,1,0.0500000000
2023-02-28,2023-02-28,sh.600219,600219.SS,南山铝业,C32有色金属冶炼和压延加工业,3.0058087400,2023-03-31 00:00:00,-0.0609418283,1.5918354727,0.6448932171,-0.2736053671,1.1924264864,0.3683566608,1.4653893952,13,1.6150319537,8.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,4,1,0.0500000000
2023-02-28,2023-02-28,sz.300529,300529.SZ,健帆生物,C35专用设备制造业,29.3208084400,2023-03-31 00:00:00,-0.0635606294,1.6586989885,1.4244008830,-1.6653350594,0.1015646483,0.6834228344,0.9159975955,45,1.5630000656,9.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,5,1,0.0500000000
2023-02-28,2023-02-28,sh.601216,601216.SS,君正集团,C26化学原料和化学制品制造业,3.5099529400,2023-03-31 00:00:00,0.0226244344,1.1513341715,1.3252201050,0.5964419255,1.5440308952,-0.2529965666,1.8147485226,7,1.4470163716,10.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,6,1,0.0500000000
2023-02-28,2023-02-28,sz.002841,002841.SZ,视源股份,C39计算机、通信和其他电子设备制造业,63.3417103200,2023-03-31 00:00:00,0.0888856561,0.8768085758,0.5255496484,0.1321888865,0.2738464814,1.2791689513,1.2839391303,19,1.4428454153,11.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,7,2,0.0500000000
2023-02-28,2023-02-28,sz.002916,002916.SZ,深南电路,C39计算机、通信和其他电子设备制造业,58.8385320600,2023-03-31 00:00:00,0.1560230403,0.9079901645,0.6951295730,-0.7446660998,0.4276350482,1.2521440026,1.0555045362,34,1.4069739552,14.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,8,3,0.0500000000
2023-02-28,2023-02-28,sh.601006,601006.SS,大秦铁路,G53铁路运输业,5.5314056000,2023-03-31 00:00:00,0.0589101620,0.2800569561,0.9783048024,0.4333267453,2.0869270414,0.4914892953,1.7756902469,8,1.3168720153,16.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,9,1,0.0500000000
2023-02-28,2023-02-28,sh.600406,600406.SS,国电南瑞,I65软件和信息技术服务业,20.0372025000,2023-03-31 00:00:00,0.0327619048,1.1314284124,1.8947493995,-0.7098400860,2.1056633610,-0.7102843213,1.5434888618,12,1.3163176322,17.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,10,2,0.0500000000
2023-02-28,2023-02-28,sh.600104,600104.SS,上汽集团,C36汽车制造业,13.8674144700,2023-03-31 00:00:00,-0.0445775116,0.8564078102,1.5688879245,-0.9241921921,2.0476355282,-0.1175433759,1.4268363327,15,1.3135250858,18.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,11,1,0.0500000000
2023-02-28,2023-02-28,sz.002001,002001.SZ,新和成,C27医药制造业,16.7986368900,2023-03-31 00:00:00,-0.0537691091,0.5181370221,0.6576163644,-1.1165905902,1.3347852440,1.2037441557,1.0802303150,32,1.3117572441,19.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,12,1,0.0500000000
2023-02-28,2023-02-28,sz.002648,002648.SZ,卫星化学,C26化学原料和化学制品制造业,16.2027731900,2023-03-31 00:00:00,-0.0809879380,0.6034289966,-0.5736836640,-0.5862985042,0.5952300309,2.0065667568,0.8504988232,54,1.3036595779,20.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,13,2,0.0500000000
2023-02-28,2023-02-28,sh.601877,601877.SS,正泰电器,C38电气机械和器材制造业,27.3985800000,2023-03-31 00:00:00,-0.0676666667,0.8105807674,0.8138959437,-1.9984592074,1.4731463518,0.8612409700,0.8152192648,58,1.2620026804,22.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,14,2,0.0500000000
2023-02-28,2023-02-28,sh.600845,600845.SS,宝信软件,I65软件和信息技术服务业,31.9718762300,2023-03-31 00:00:00,0.1759951505,1.3493894246,1.2600577774,1.6761978484,0.5706715787,-0.6337706844,1.7559132460,10,1.2608673168,23.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,15,3,0.0500000000
2023-02-28,2023-02-28,sh.603195,603195.SS,公牛集团,C38电气机械和器材制造业,47.7404514000,2023-03-31 00:00:00,-0.0303253530,1.1373836085,1.1863731174,0.3415149415,-0.8704953465,0.7239861053,1.0474079774,36,1.2460602565,24.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,16,3,0.0500000000
2023-02-28,2023-02-28,sz.000800,000800.SZ,一汽解放,C36汽车制造业,8.2578588800,2023-03-31 00:00:00,-0.0269636577,0.6103504761,-0.0180282268,0.1430386196,0.2845926390,1.4814028197,1.0401697853,37,1.2290153845,25.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,17,2,0.0500000000
2023-02-28,2023-02-28,sz.003816,003816.SZ,中国广核,D44电力、热力生产和供应业,2.4823344000,2023-03-31 00:00:00,0.0512820513,0.7986223247,1.4705670369,-0.4676752594,0.8776172869,0.2738440567,1.2279721211,23,1.2197843523,26.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,18,1,0.0500000000
2023-02-28,2023-02-28,sz.000596,000596.SZ,古井贡酒,C15酒、饮料和精制茶制造业,242.7671690800,2023-03-31 00:00:00,0.0810021182,0.6696307483,0.9038907490,1.0225558891,0.2322846571,0.6324551491,1.4391542046,14,1.2155827129,27.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,19,1,0.0500000000
2023-02-28,2023-02-28,sh.601766,601766.SS,中国中车,C37铁路、船舶、航空航天和其他运输设备制造业,5.0546061000,2023-03-31 00:00:00,0.0736842105,0.8019667195,1.0645657145,-0.6216582343,2.3983795039,-0.3720583356,1.3603014277,16,1.1337316649,29.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,20,1,0.0500000000
2023-03-31,2023-03-31,sh.600406,600406.SS,国电南瑞,I65软件和信息技术服务业,20.6936594200,2023-04-30 00:00:00,-0.0365178901,1.9160907677,2.5362722897,-0.9751069530,2.2209616587,2.0627903575,3.0349308998,1,3.3410287680,1.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,1,1,0.0500000000
2023-03-31,2023-03-31,sz.300413,300413.SZ,芒果超媒,I64互联网和相关服务,35.7455960400,2023-04-30 00:00:00,-0.0365198711,2.3079251579,1.1174303028,0.8766255686,0.0128170876,1.8402977455,2.4069412548,4,2.5532167910,2.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,2,1,0.0500000000
2023-03-31,2023-03-31,sh.600845,600845.SS,宝信软件,I65软件和信息技术服务业,37.5987714000,2023-04-30 00:00:00,-0.0721649485,2.4450675992,2.4273115789,0.9950097124,0.4197162142,0.2074587213,2.5396897065,2,2.4674891857,3.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,3,2,0.0500000000
2023-03-31,2023-03-31,sz.000157,000157.SZ,中联重科,C35专用设备制造业,5.1815867400,2023-04-30 00:00:00,0.0434782609,0.9549501305,1.4581645152,0.5227484328,2.4468285054,0.9581032238,2.4795585563,3,2.1911699493,4.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,4,1,0.0500000000
2023-03-31,2023-03-31,sz.002032,002032.SZ,苏泊尔,C38电气机械和器材制造业,43.9041702000,2023-04-30 00:00:00,-0.0489381348,1.6231067695,1.1376394276,1.9122145018,-0.2328262828,1.3108080090,2.2488976429,5,1.9668812404,5.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,5,1,0.0500000000
2023-03-31,2023-03-31,sh.600219,600219.SS,南山铝业,C32有色金属冶炼和压延加工业,2.8226292600,2023-04-30 00:00:00,0.0000000000,1.3148254561,1.3222305310,0.4480101498,1.0794391970,0.4477222482,1.8036048653,9,1.7219326426,6.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,6,1,0.0500000000
2023-03-31,2023-03-31,sz.000792,000792.SZ,盐湖股份,C26化学原料和化学制品制造业,22.3600000000,2023-04-30 00:00:00,-0.0867620751,0.9322629521,1.7259739938,-0.8741219891,0.2756279025,1.3979852976,1.3521395499,15,1.6711465179,7.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,7,1,0.0500000000
2023-03-31,2023-03-31,sz.000651,000651.SZ,格力电器,C38电气机械和器材制造业,29.4101430000,2023-04-30 00:00:00,0.0704761905,0.6019934918,1.3261124594,1.5062940098,1.8513167861,0.4622958434,2.2477519353,6,1.6532055181,8.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,8,2,0.0500000000
2023-03-31,2023-03-31,sh.600606,600606.SS,绿地控股,E48土木工程建筑业,2.8800000000,2023-04-30 00:00:00,-0.0173611111,1.9597407057,1.5459188431,-1.5389097076,-0.0263694943,0.4185459170,0.9224546730,43,1.6267425791,9.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,9,1,0.0500000000
2023-03-31,2023-03-31,sz.000408,000408.SZ,藏格矿业,C26化学原料和化学制品制造业,20.5519214400,2023-04-30 00:00:00,-0.0141345266,0.8033695403,0.4193337596,-0.5250047406,0.9492155737,1.8227380678,1.3568024298,14,1.6074996055,10.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,10,2,0.0500000000
2023-03-31,2023-03-31,sz.000725,000725.SZ,京东方A,C39计算机、通信和其他电子设备制造业,4.2476769600,2023-04-30 00:00:00,-0.0945945946,0.7802772601,1.9821660793,0.6897754631,1.9425674563,-0.2669167228,2.0052458988,7,1.5925107325,11.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,11,1,0.0500000000
2023-03-31,2023-03-31,sz.002202,002202.SZ,金风科技,C34通用设备制造业,10.5257678400,2023-04-30 00:00:00,-0.0072463768,0.6358741659,1.4922930755,-1.6449095563,1.3898587844,1.1580170210,1.1853203280,28,1.5804339257,12.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,12,1,0.0500000000
2023-03-31,2023-03-31,sh.688396,688396.SS,华润微,C39计算机、通信和其他电子设备制造业,59.9204549600,2023-04-30 00:00:00,-0.0530929540,1.8517436113,1.4335629190,0.1529936303,0.0397285828,-0.0520016516,1.3397428946,17,1.5114308630,13.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,13,2,0.0500000000
2023-03-31,2023-03-31,sh.600104,600104.SS,上汽集团,C36汽车制造业,13.2492396400,2023-04-30 00:00:00,-0.0167130919,0.5124101583,1.3188375158,-1.1761619851,2.1289567882,0.6294184829,1.3348289271,18,1.4925797070,14.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,14,1,0.0500000000
2023-03-31,2023-03-31,sh.600741,600741.SS,华域汽车,C36汽车制造业,13.7132740800,2023-04-30 00:00:00,-0.0215053763,0.7664934059,0.8174955862,-0.9141122737,1.7754971760,0.7792622652,1.2609892644,23,1.4673595023,15.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,15,2,0.0500000000
2023-03-31,2023-03-31,sh.600183,600183.SS,生益科技,C39计算机、通信和其他电子设备制造业,16.9097845800,2023-04-30 00:00:00,-0.1305525460,0.6044220616,0.9054360127,1.4880965810,0.4393808433,1.2914867726,1.8491990483,8,1.4607365339,16.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,16,3,0.0500000000
2023-03-31,2023-03-31,sz.300529,300529.SZ,健帆生物,C35专用设备制造业,27.4571594000,2023-04-30 00:00:00,-0.0510708402,0.9353917730,1.3732899141,-1.4022469251,0.0437157503,1.1254406011,0.8116568760,49,1.3252641231,20.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,17,2,0.0500000000
2023-03-31,2023-03-31,sz.002001,002001.SZ,新和成,C27医药制造业,15.8953891500,2023-04-30 00:00:00,-0.0490250696,0.8803908884,1.6075366855,-1.0462976504,1.2744617558,-0.1381149366,1.0081140431,39,1.2213572333,26.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,18,1,0.0500000000
2023-03-31,2023-03-31,sz.000800,000800.SZ,一汽解放,C36汽车制造业,8.0351968000,2023-04-30 00:00:00,-0.0192771084,0.5079571101,1.3575154283,0.4920499615,0.2768406339,0.4731134014,1.2151741643,26,1.0478922927,34.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,19,3,0.0500000000
2023-03-31,2023-03-31,sh.601877,601877.SS,正泰电器,C38电气机械和器材制造业,25.5446094200,2023-04-30 00:00:00,-0.0686449768,0.7256902632,1.1151630729,-1.7050647102,1.4900118655,-0.0103204541,0.6317311111,69,1.0342632312,36.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,20,3,0.0500000000
2023-04-30,2023-04-28,sh.600406,600406.SS,国电南瑞,I65软件和信息技术服务业,19.9379706400,2023-05-31 00:00:00,0.0505359877,1.7471120417,3.2444543135,-1.6919703904,2.2881867296,-1.0335463631,1.9262395121,6,2.4669781163,1.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,1,1,0.0500000000
2023-04-30,2023-04-28,sz.000725,000725.SZ,京东方A,C39计算机、通信和其他电子设备制造业,3.8458696800,2023-05-31 00:00:00,-0.0124378109,1.2953167881,2.3306282105,0.4132438455,1.9206031983,-0.4671104661,2.3231601326,3,2.1415741389,3.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,2,1,0.0500000000
2023-04-30,2023-04-28,sh.600845,600845.SS,宝信软件,I65软件和信息技术服务业,34.8854580000,2023-05-31 00:00:00,-0.0179629630,1.8546855161,2.2253442375,0.9071830715,0.5494356685,-0.2040243948,2.2554629349,4,2.0650183910,4.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,3,2,0.0500000000
2023-04-30,2023-04-28,sh.600219,600219.SS,南山铝业,C32有色金属冶炼和压延加工业,2.8226292600,2023-05-31 00:00:00,-0.1120943953,1.9475919380,1.6996339872,0.2771060800,1.1057647688,-0.4932738616,1.9188744100,7,1.9704004953,6.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,4,1,0.0500000000
2023-04-30,2023-04-28,sz.000425,000425.SZ,徐工机械,C35专用设备制造业,6.2389093200,2023-05-31 00:00:00,-0.1282798834,0.8299995266,0.9857712229,2.5620772223,1.9253749744,0.0542132093,2.6889128774,1,1.7782979216,7.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,5,1,0.0500000000
