date,portfolio_value,benchmark_value,cash,gross_return,daily_return,benchmark_return,buy_turnover,sell_turnover,transaction_cost,total_weight,drawdown
2023-09-19,89317.34895016674,72549.5365669152,0.0,-0.0012313492703129203,-0.0012313492703129203,-0.0019341528748354486,0.0,-0.0,0.0,1.0,-0.2860561827904001
2023-09-20,89258.84365184967,72260.74127394236,0.0,-0.0006550272595944761,-0.0006550272595944761,-0.0039806635112887845,0.0,-0.0,0.0,1.0,-0.28652383545249127
2023-09-21,88233.21033655129,71612.36818138762,0.0,-0.01149055122536453,-0.01149055122536453,-0.008972688089328384,0.0,-0.0,0.0,1.0,-0.29472206986930105
2023-09-22,90160.14894408305,72908.91917664165,0.0,0.02183915330952795,0.02183915330952795,0.01810512664474362,0.0,-0.0,0.0,1.0,-0.2793193970273503
2023-09-25,89269.31346333455,72434.48880967044,0.0,-0.009880590162966451,-0.009880590162966451,-0.006507164998863502,0.0,-0.0,0.0,1.0,-0.28644014670372264
2023-09-26,88654.92489185536,72011.14105609144,0.0,-0.006882416226170807,-0.006882416226170807,-0.0058445605199394235,0.0,-0.0,0.0,1.0,-0.29135116261639304
2023-09-27,88420.40733526851,72159.53771425068,0.0,-0.002645285153339505,-0.002645285153339505,0.002060745823255994,0.0,-0.0,0.0,1.0,-0.2932257408648552
2023-09-28,87845.06287693694,71945.4287249961,0.0,-0.0065069193376368515,-0.0065069193376368515,-0.002967161321105305,0.0,-0.0,0.0,1.0,-0.29782466395896545
2023-10-09,87814.58873299483,71852.02323806644,0.0,-4.6907873294777316e-05,-0.00034690787329477734,-0.001298282442470322,0.2,0.2,0.00030000000000000003,1.0,-0.29806825411147175
2023-10-10,86939.38361386732,71313.82291709815,0.0,-0.009966511621304996,-0.009966511621304996,-0.007490398971579104,0.0,-0.0,0.0,1.0,-0.30506406501423255
2023-10-11,86939.69024202516,71517.01555663151,0.0,3.526918929997125e-06,3.526918929997125e-06,0.002849274253177825,0.0,-0.0,0.0,1.0,-0.3050616140315283
2023-10-12,87584.267687177,72196.1953212516,0.0,0.00741407570417425,0.00741407570417425,0.009496757650384158,0.0,-0.0,0.0,1.0,-0.2999092882282214
2023-10-13,86722.68977982971,71436.28312812217,0.0,-0.00983713091516123,-0.00983713091516123,-0.010525654291725917,0.0,-0.0,0.0,1.0,-0.30679617221240874
2023-10-16,86261.96996667783,70718.49385794657,0.0,-0.0053125636937869205,-0.0053125636937869205,-0.010047964966041767,0.0,-0.0,0.0,1.0,-0.31047886170030736
2023-10-17,86929.20722605659,70968.0893150693,0.0,0.007735010684737609,0.007735010684737609,0.003529422694212192,0.0,-0.0,0.0,1.0,-0.3051454083282068
2023-10-18,86654.5639027587,70406.10439610404,0.0,-0.003159390635919323,-0.003159390635919323,-0.007918839641719577,0.0,-0.0,0.0,1.0,-0.30734072541846025
2023-10-19,84298.33278453165,68903.82805392385,0.0,-0.02719107929354008,-0.02719107929354008,-0.021337302426624905,0.0,-0.0,0.0,1.0,-0.3261748786770128
2023-10-20,84258.19194282121,68456.30532263695,0.0,-0.00047617598574618576,-0.00047617598574618576,-0.0064948892380356504,0.0,-0.0,0.0,1.0,-0.3264957380183794
2023-10-23,83639.69521944935,67747.48050362794,0.0,-0.007340493655401349,-0.007340493655401349,-0.010354412433862703,0.0,-0.0,0.0,1.0,-0.3314395917803412
2023-10-24,84296.87513256691,67998.83266944982,0.0,0.007857272929956216,0.007857272929956216,0.0037101330404223365,0.0,-0.0,0.0,1.0,-0.3261865301827964
2023-10-25,84342.7280898461,68336.76819871663,0.0,0.0005439461095926301,0.0005439461095926301,0.0049697254496934296,0.0,-0.0,0.0,1.0,-0.32582001196729815
2023-10-26,84574.7773742655,68525.52631040236,0.0,0.002751266050728307,0.002751266050728307,0.0027621749851680644,0.0,-0.0,0.0,1.0,-0.3239651634541434
2023-10-27,85166.95757625019,69466.39854245548,0.0,0.007001853512000801,0.007001853512000801,0.013730244519264634,0.0,-0.0,0.0,1.0,-0.31923166655963986
2023-10-30,84613.94123659788,69883.3097915325,0.0,-0.006493320360272259,-0.006493320360272259,0.006001624639029091,0.0,-0.0,0.0,1.0,-0.32365211343979683
