snapshot_date,signal_price_date,baostock_code,symbol,stock_name,industry,close,momentum_20,momentum_60,momentum_120,momentum_12_1,reversal_5_score,volatility_20,downside_volatility_60,drawdown_60,trend_60,liquidity_amount_20,turnover_20,turnover_stability_20,amihud_liquidity_score_20,value_pe_score,value_pb_score,value_ps_score,value_pcf_score,log_float_market_cap
2022-09-30,2022-09-30,sz.000877,000877.SZ,天山股份,C30非金属矿物制品业,8.4499094400,-0.0872689938,-0.2730989370,-0.3670507698,-0.3830619547,0.0241492865,0.3226432530,0.1974826248,-0.2766476810,-0.1581306523,4.9995929394,1.2875850000,-0.4100163274,-0.0121929811,-2.0732794701,0.0533258850,0.7286893877,-2.8517081962,23.0985672966
2022-09-30,2022-09-30,sz.000895,000895.SZ,双汇发展,C13农副食品加工业,19.9231592000,-0.0566105631,-0.1233348860,-0.0676758505,0.1166900688,-0.0320675105,0.2237884080,0.1257599081,-0.1183959276,-0.0461893399,5.4292567718,0.5762150000,-0.1748397560,-0.0047890856,-2.8184413021,-1.3933442025,-0.3478035089,-5.2034399221,24.1366974415
2022-09-30,2022-09-30,sz.000938,000938.SZ,紫光股份,C39计算机、通信和其他电子设备制造业,15.6846994200,-0.0805797101,-0.1890537891,-0.1358697829,-0.2777803195,0.0416918429,0.2265320870,0.1610534858,-0.2107325492,-0.1205547498,5.0795023168,0.3337800000,-0.0752988474,-0.0074914685,-3.0349557752,-0.3922055879,0.4521039879,-3.7577025645,24.5786866643
2022-09-30,2022-09-30,sz.000963,000963.SZ,华东医药,F52零售业,37.0103389200,-0.0320868516,-0.1149349217,0.2709945792,0.4169844824,-0.0571805007,0.4644967947,0.2541631218,-0.1474713132,-0.0654336230,6.0771183687,0.6079500000,-0.2458898716,-0.0046904612,-3.4004383603,-1.3978705972,-0.6795471175,,24.9095034105
2022-09-30,2022-09-30,sz.000977,000977.SZ,浪潮信息,C39计算机、通信和其他电子设备制造业,19.5593335000,-0.1505376344,-0.2270058708,-0.2419087591,-0.2153745996,0.0523032630,0.2335146122,0.1814996920,-0.2267032106,-0.1555077287,5.6449365707,0.8826550000,-0.2122622496,-0.0042713521,-2.5968835290,-0.6568399790,0.9310135831,-3.0333974987,24.1736313787
2022-09-30,2022-09-30,sz.001289,001289.SZ,龙源电力,D44电力、热力生产和供应业,16.6489251500,-0.1603090295,-0.2251098592,-0.2938778426,,0.0538628945,0.3919515335,0.2657801924,-0.2766222962,-0.1666285488,4.6976307826,4.0606100000,-1.3017639728,-0.0199173696,-3.2782695341,-0.8368080340,-1.3062585076,-2.5698672448,21.6192140007
2022-09-30,2022-09-30,sz.001979,001979.SZ,招商蛇口,K70房地产业,15.0754964200,0.1145975443,0.3379890987,0.0412974128,0.4201088606,-0.0354879594,0.3848551802,0.1785262826,-0.0108958838,0.1724198915,6.5967115970,0.5994400000,-0.2251382813,-0.0028674261,-2.7593916477,-0.4370794016,0.3165590272,,25.4476301108
2022-09-30,2022-09-30,sz.002001,002001.SZ,新和成,C27医药制造业,19.6500660300,-0.0102586976,0.0292207792,-0.1998035588,-0.0664119826,-0.0627394636,0.4297608435,0.1646580277,-0.1005269558,0.0196360740,6.4805857113,0.9355300000,-0.3697827728,-0.0029472548,-2.8144282988,-1.1318971502,-1.4761729986,-5.5391260899,24.8100072650
2022-09-30,2022-09-30,sz.002007,002007.SZ,华兰生物,C27医药制造业,16.2347857600,-0.1124144673,-0.2045554095,-0.0570290640,-0.2564346367,-0.0055370986,0.3224882859,0.1980430568,-0.2021089631,-0.0880405762,5.1917042155,0.5989650000,-0.2497165388,-0.0074372934,-3.1465652272,-1.2079009789,-1.7962507019,-3.7814837035,23.9678196218
2022-09-30,2022-09-30,sz.002008,002008.SZ,大族激光,C35专用设备制造业,25.1987691200,-0.1307538359,-0.1734855693,-0.2628495404,-0.2724183060,0.0408538830,0.3377705736,0.2889589149,-0.2943406445,-0.1611227950,6.1931687461,1.7163900000,-0.6211278832,-0.0034440593,-2.7585022217,-0.7036923839,-0.5520575822,-2.4613657238,24.0289274252
2022-09-30,2022-09-30,sz.002027,002027.SZ,分众传媒,L72商务服务业,4.3838239200,-0.0612244898,-0.1329358294,-0.0529215183,-0.1396496577,-0.0739299611,0.3445912175,0.1881723260,-0.1499114833,-0.0460805234,6.2259261781,0.6390400000,-0.2339273738,-0.0029151337,-2.8598127745,-1.3918536297,-1.8638957727,,24.8686048337
2022-09-30,2022-09-30,sz.002032,002032.SZ,苏泊尔,C38电气机械和器材制造业,36.4320901000,0.0034805308,-0.1560556165,-0.0594102478,0.0475768726,-0.0403698692,0.2524261309,0.2204873552,-0.1520220588,-0.0132092625,4.3117044387,0.1984000000,-0.0736621019,-0.0181985235,-2.9203472479,-1.6774196863,-0.5521704256,-2.9236129842,24.0986626951
2022-09-30,2022-09-30,sz.002049,002049.SZ,紫光国微,C39计算机、通信和其他电子设备制造业,141.3375840000,-0.0760346487,-0.0301932721,0.0564990339,0.0473494725,0.0399359957,0.2962716732,0.2214031890,-0.1658459900,-0.0802999546,6.9467758943,0.7891850000,-0.2662979125,-0.0014228985,-3.9843609506,-2.7170402691,-3.0226767877,-5.1859579993,25.5860727576
2022-09-30,2022-09-30,sz.002050,002050.SZ,三花智控,C34通用设备制造业,23.5614126000,-0.0307728577,-0.1307670664,0.5050525821,0.1159125598,0.0556621881,0.7571205757,0.3419945011,-0.2466824744,-0.1356555232,7.1031381877,1.2542500000,-0.4231570612,-0.0028838170,-3.8587602361,-2.0588702716,-1.5630045788,,25.2562228592
2022-09-30,2022-09-30,sz.002064,002064.SZ,华峰化学,C28化学纤维制造业,6.0260341900,-0.1270053476,-0.2179640719,-0.2576675595,-0.4691993098,0.0644699140,0.3282527556,0.1755232683,-0.1987730061,-0.1341819146,4.8681580296,0.8713100000,-0.4950176700,-0.0113037337,-1.6095167093,-0.3567152431,-0.1003963144,-1.9238227222,23.3379721038
2022-09-30,2022-09-30,sz.002074,002074.SZ,国轩高科,C38电气机械和器材制造业,30.1627851600,-0.0983461311,-0.3855906621,-0.0461966561,-0.4146035972,0.0643579528,0.3793699458,0.3478663179,-0.3451308451,-0.1988769057,6.4955609320,1.6146650000,-0.4034301808,-0.0026126229,-6.1288701525,-1.0632282594,-1.2575534757,-1.9727616839,24.4101620371
2022-09-30,2022-09-30,sz.002120,002120.SZ,韵达股份,G60邮政业,14.3731321500,-0.1271611824,-0.0589296452,-0.0232183220,0.0029956272,0.0439828955,0.3664187739,0.1901451422,-0.1836202400,-0.1117207454,5.6575171307,0.5850500000,-0.1365670088,-0.0072225540,-3.3605699168,-1.0175818990,0.0201874013,-4.4080574856,24.5370550137
2022-09-30,2022-09-30,sz.002129,002129.SZ,TCL中环,C38电气机械和器材制造业,34.5693565200,-0.0784434836,-0.2615080020,0.0705269620,-0.0100693480,-0.0394797956,0.3969787646,0.2596447579,-0.2515050167,-0.1204213174,7.4351210774,1.1324050000,-0.4126835980,-0.0011042907,-3.2827178910,-1.4456485292,-0.9641208163,-3.7167350835,25.4448651374
2022-09-30,2022-09-30,sz.002142,002142.SZ,宁波银行,J66货币金融服务,27.9817896500,0.0573056300,-0.0691383264,-0.1925649058,-0.0971917053,-0.0041374920,0.3020184328,0.1707089899,-0.0660153937,0.0326945880,6.9125560170,0.4971250000,-0.2435956872,-0.0013429757,-2.2807148737,-0.3533019618,-1.2932104014,-2.9299024123,25.9244350549
2022-09-30,2022-09-30,sz.002179,002179.SZ,中航光电,C39计算机、通信和其他电子设备制造业,41.9995980000,-0.0661729190,-0.0990990991,0.0264736943,0.0436218371,0.1100199478,0.3141852794,0.1789662951,-0.1331639516,-0.0835497174,6.1402339350,0.4669550000,-0.1559944212,-0.0033713125,-3.6543752209,-1.7445408445,-1.8570678502,-3.5472887869,25.0031069275
2022-09-30,2022-09-30,sz.002202,002202.SZ,金风科技,C34通用设备制造业,10.8117941400,-0.1140625000,-0.2377575654,-0.1135489597,-0.3112411987,0.0381679389,0.2832570761,0.2331551630,-0.2602483621,-0.1726343622,5.5415761715,0.6034750000,-0.1719606255,-0.0056037768,-2.6645513631,-0.3223131829,0.0245601464,-3.2114465762,24.3935705798
2022-09-30,2022-09-30,sz.002230,002230.SZ,科大讯飞,I65软件和信息技术服务业,32.5460514600,-0.1170298628,-0.2374535316,-0.2666181842,-0.2678123335,0.0269789505,0.2080856859,0.1746667450,-0.2388682746,-0.1525584198,5.7687232806,0.4285850000,-0.0934103075,-0.0038597048,-3.9864087333,-1.5040349514,-1.3376084540,-4.1671220497,25.0219643209
2022-09-30,2022-09-30,sz.002236,002236.SZ,大华股份,C39计算机、通信和其他电子设备制造业,11.3994406000,-0.1210670315,-0.1804846939,-0.1943149151,-0.3876330599,0.0446096654,0.1910541757,0.1486026579,-0.1882501579,-0.1179801631,5.2506485661,0.6965850000,-0.1502189885,-0.0057009559,-2.4827311184,-0.4699592533,-0.1538680685,,23.9031876533
2022-09-30,2022-09-30,sz.002241,002241.SZ,歌尔股份,C39计算机、通信和其他电子设备制造业,25.5369635000,-0.1619228336,-0.1818462488,-0.2144343817,-0.3047306231,0.0484739677,0.3923481234,0.2583636333,-0.2955874535,-0.1815135308,7.3193118482,1.6401050000,-0.4020810595,-0.0012677220,-2.9749148365,-1.1223320705,0.0108900823,-4.3744818568,25.2561771298
2022-09-30,2022-09-30,sz.002252,002252.SZ,上海莱士,C27医药制造业,5.1830732200,-0.0794473230,-0.1026936027,-0.0889589473,-0.1780727667,0.0018726592,0.1901965238,0.1527279921,-0.1190082645,-0.0639543392,4.5931960749,0.3552100000,-0.0578360014,-0.0094438713,-3.2133131016,-0.2687729159,-1.8192788145,-3.5068716981,23.9910977810
2022-09-30,2022-09-30,sz.002271,002271.SZ,东方雨虹,C30非金属矿物制品业,20.7723873600,-0.1460492228,-0.4344842376,-0.4307015767,-0.3127005908,0.0354791514,0.5621232348,0.2928697743,-0.4281067014,-0.2501492877,7.2869062018,2.5377700000,-1.0498586778,-0.0020401967,-2.9060814344,-0.9286745351,-0.6995357303,,24.5323795729
2022-09-30,2022-09-30,sz.002304,002304.SZ,洋河股份,C15酒、饮料和精制茶制造业,131.6068947500,-0.0089610227,-0.1112672099,0.1746567232,-0.0292157014,-0.0755576714,0.2948214008,0.1813454233,-0.1146999552,-0.0334429355,6.7606050322,0.3783150000,-0.1246290127,-0.0018319505,-3.3057914139,-1.6687440183,-2.1162403340,-5.1053224556,25.9507262072
2022-09-30,2022-09-30,sz.002311,002311.SZ,海大集团,C13农副食品加工业,56.2921766000,-0.0065919578,-0.0277419355,0.1274302141,0.0232339202,-0.0454387790,0.2829821953,0.1431790466,-0.0820770519,-0.0038174877,5.7823785058,0.3320900000,-0.1272245462,-0.0042889354,-4.6246902636,-1.8846641825,-0.0618098016,-4.9799604895,25.2351120948
2022-09-30,2022-09-30,sz.002352,002352.SZ,顺丰控股,G60邮政业,43.4086849200,-0.0335652886,-0.1140712946,-0.0180763554,-0.2392015946,-0.0111349036,0.4088953026,0.1726048726,-0.1335779817,-0.0495998068,6.9236087684,0.4349050000,-0.1816714834,-0.0018110331,-3.6477244614,-1.0397939096,0.0740050544,-2.3500196721,26.0873128156
2022-09-30,2022-09-30,sz.002371,002371.SZ,北方华创,C35专用设备制造业,204.7192128000,-0.0087235179,-0.0691675630,0.0633517114,-0.2483287185,0.0231578947,0.5135017937,0.2748395230,-0.1654175910,-0.0546272089,7.4535629942,1.1608250000,-0.3336010695,-0.0013667627,-4.5712337027,-2.1167575574,-2.5470627258,-3.2323918307,25.4006789629
2022-09-30,2022-09-30,sz.002410,002410.SZ,广联达,I65软件和信息技术服务业,31.2236507700,-0.0794835586,-0.1456656057,-0.0946871396,-0.1867624278,-0.0092899801,0.2557377073,0.2099670792,-0.1344840668,-0.0512691675,5.2185398752,0.3914850000,-0.1044531538,-0.0077168506,-4.2545769396,-2.2802859039,-2.1691828349,,24.1976701361
2022-09-30,2022-09-30,sz.002414,002414.SZ,高德红外,C39计算机、通信和其他电子设备制造业,8.8134214000,-0.1805359661,-0.0821484992,-0.0440563378,-0.2114121228,0.0259849120,0.4967908135,0.2834945036,-0.2390307793,-0.1128980953,6.3483911372,1.5916300000,-0.9323094088,-0.0045209066,-3.8734291102,-1.6816767102,-2.5830636070,-3.8192920007,23.9256570570
2022-09-30,2022-09-30,sz.002415,002415.SZ,海康威视,C39计算机、通信和其他电子设备制造业,26.9339896800,0.0242424242,-0.1045039741,-0.2058662887,-0.4411214179,-0.0471600688,0.2750157859,0.1860200496,-0.1084407972,-0.0163881419,7.3009357249,0.5467200000,-0.2117479798,-0.0009427644,-2.8818697178,-1.5319795957,-1.2193302724,-7.7884973184,26.2016685265
2022-09-30,2022-09-30,sz.002459,002459.SZ,晶澳科技,C38电气机械和器材制造业,43.9519328000,-0.0568483063,-0.1913120343,0.1225519346,0.4054499946,0.0219914478,0.5391992198,0.3400208651,-0.1850343599,-0.0928536015,6.9045609201,1.3932000000,-0.6754190621,-0.0021298703,-3.9077930919,-1.8644197630,-1.0344392119,,24.6122235338
2022-09-30,2022-09-30,sz.002460,002460.SZ,赣锋锂业,C32有色金属冶炼和压延加工业,71.0080423200,-0.1095776324,-0.3375232363,-0.1512456911,-0.3990606022,0.0675305258,0.3886669080,0.2655257690,-0.3101032448,-0.1587182932,7.6120469741,2.0597250000,-0.5039385028,-0.0010492415,-2.6130132506,-1.6099555784,-1.9468415723,,25.2615227737
2022-09-30,2022-09-30,sz.002466,002466.SZ,天齐锂业,C32有色金属冶炼和压延加工业,92.5494228000,-0.0696812454,-0.3069170233,0.2853667904,-0.1505706415,0.1009223605,0.5355966251,0.3407119219,-0.3216216216,-0.1299009872,8.4286254573,2.8432500000,-0.7575660461,-0.0005282359,-2.5933265059,-1.9634626276,-2.1286729180,-3.8324502856,25.7280023654
2022-09-30,2022-09-30,sz.002475,002475.SZ,立讯精密,C39计算机、通信和其他电子设备制造业,28.7305032000,-0.1810584958,-0.0884692922,0.0053556137,0.0784014624,0.0780809031,0.3323691507,0.2084766414,-0.2403100775,-0.1529555214,7.5521158423,0.7873600000,-0.1560729263,-0.0009036251,-3.2893708955,-1.6901068855,-0.1038725091,-3.5811210937,26.1830663394
2022-09-30,2022-09-30,sz.002493,002493.SZ,荣盛石化,C26化学原料和化学制品制造业,13.2771042600,-0.0219236209,-0.0604619565,-0.0883616692,-0.3550427109,0.0086021505,0.2847567070,0.1868274513,-0.1567073171,-0.0526315789,5.7759546183,0.2345350000,-0.0855999402,-0.0041693385,-2.4888486200,-0.9970172672,0.5397207629,,25.5938895580
2022-09-30,2022-09-30,sz.002555,002555.SZ,三七互娱,I64互联网和相关服务,14.3553342400,-0.1140358134,-0.1010398795,-0.2218984053,-0.0517477315,-0.0069372002,0.2468620725,0.1650430317,-0.1714479448,-0.0910158973,5.8991440732,1.2333750000,-0.4148081597,-0.0034936623,-2.3412406465,-1.1927423785,-0.8345846749,-4.0349026137,23.8831976080
2022-09-30,2022-09-30,sz.002568,002568.SZ,百润股份,C15酒、饮料和精制茶制造业,25.8355947000,0.1662337662,-0.0852292020,0.1103598510,-0.4697062319,0.0131868132,0.6853044682,0.2756279202,-0.1167213115,0.0606647200,6.1490575106,2.5391450000,-2.0380501627,-0.0086463806,-3.9999284743,-2.1222532754,-2.4589127158,-3.6942611717,23.4847864030
2022-09-30,2022-09-30,sz.002594,002594.SZ,比亚迪,C36汽车制造业,81.3415197100,-0.1209975584,-0.2784723797,0.0332294449,0.0981733231,0.0540165165,0.3668652605,0.2545942547,-0.2545985394,-0.1714235060,8.1890243768,1.1387900000,-0.5647564160,-0.0005294502,-4.8993035118,-2.0273421330,-0.9781057978,-3.5930952170,25.3494316384
2022-09-30,2022-09-30,sz.002600,002600.SZ,领益智造,C39计算机、通信和其他电子设备制造业,4.2993497000,-0.1789667897,-0.0918367347,-0.0843621399,-0.2052785924,0.0388768898,0.3310219082,0.2111612878,-0.2533557047,-0.1401243116,5.2938468001,0.5698850000,-0.2030623816,-0.0097588018,-3.2092568707,-0.6550672565,0.0353008060,-3.9780417305,24.1810930487
2022-09-30,2022-09-30,sz.002601,002601.SZ,龙佰集团,C26化学原料和化学制品制造业,13.6309635000,-0.0821678322,-0.2965609647,-0.3357608970,-0.5229586889,0.0454545455,0.2953408081,0.2642735935,-0.2940385477,-0.1581516752,5.4427985280,0.8194800000,-0.2020641837,-0.0067420819,-2.1224145810,-0.6290181756,-0.4850295476,,23.8927041624
2022-09-30,2022-09-30,sz.002602,002602.SZ,世纪华通,I64互联网和相关服务,3.7148673900,-0.1599099099,-0.1873638344,-0.3895253682,-0.3772791024,0.0460358056,0.3058988868,0.1823082087,-0.2180293501,-0.1527541170,5.1196558974,0.6533000000,-0.2250414161,-0.0106670314,-4.3401590547,0.1275765863,-0.7546429522,,23.9265694915
2022-09-30,2022-09-30,sz.002607,002607.SZ,中公教育,P83教育,4.0500000000,-0.1019955654,-0.2956521739,-0.2919580420,-0.6303278689,0.0334128878,0.4473120702,0.2314291222,-0.2793594306,-0.1415854175,5.0604332549,1.9573100000,-0.8870299745,-0.0140060115,,-3.2201093438,-1.7634734999,,22.8044959934
2022-09-30,2022-09-30,sz.002648,002648.SZ,卫星化学,C26化学原料和化学制品制造业,13.8595320000,-0.0283234354,-0.1457831325,-0.2565428251,-0.3184047329,0.0088536813,0.4560233902,0.2638031935,-0.2484098940,-0.0694452546,6.2090455868,0.9890350000,-0.3430858727,-0.0040115030,-2.0389879689,-0.8564256465,-0.3353523240,-2.9241179512,24.2264112289
2022-09-30,2022-09-30,sz.002709,002709.SZ,天赐材料,C39计算机、通信和其他电子设备制造业,42.2271480600,-0.0621541081,-0.3232990324,-0.0140745930,-0.3695488510,0.0551147330,0.4260689274,0.2655491615,-0.2951527756,-0.1530696260,7.0702834688,1.8137850000,-0.3848426271,-0.0018046896,-2.9753235756,-2.2143748886,-1.5646831949,,24.8525366843
2022-09-30,2022-09-30,sz.002714,002714.SZ,牧原股份,A03畜牧业,50.3166715600,-0.0712095400,-0.1245985870,0.0201424458,0.3748005901,0.0229390681,0.2875987470,0.1633765199,-0.1630334664,-0.0699181999,7.3329939853,0.7314750000,-0.1926082003,-0.0008350845,,-1.8745950425,-1.2683792542,-5.1456326691,25.9942974166
2022-09-30,2022-09-30,sz.002736,002736.SZ,国信证券,J67资本市场服务,7.5226178000,-0.0672451193,-0.0662323561,-0.0924859204,-0.1929944304,0.0358744395,0.2166796554,0.1216249495,-0.0860786397,-0.0562586875,4.4342682274,0.1040850000,-0.0444623942,-0.0099445911,-2.2710092830,-0.1074255819,-1.3327667304,-3.0107766867,24.9523098190
2022-09-30,2022-09-30,sz.002791,002791.SZ,坚朗五金,C33金属制品业,87.3476818500,-0.1191044776,-0.2197250132,-0.1853193899,-0.2839414833,-0.0658560077,0.7786836278,0.3734960355,-0.2151595745,0.0108722337,6.0981646578,3.0648450000,-0.7536204060,-0.0085293355,-4.2042506859,-1.8146199981,-1.2006600231,-4.2538963299,23.3839135527
2022-09-30,2022-09-30,sz.002812,002812.SZ,恩捷股份,C29橡胶和塑料制品业,166.4999864400,-0.1033062107,-0.3077290076,-0.1813983561,-0.3534065515,0.0254113959,0.3933837896,0.2390335813,-0.2802579365,-0.1500882681,6.8657846724,0.7034900000,-0.1727272169,-0.0020454709,-3.7410640175,-2.3022539382,-2.7094066807,-5.9533861215,25.5880196761
2022-09-30,2022-09-30,sz.002821,002821.SZ,凯莱英,C27医药制造业,130.3653783000,-0.1856505402,-0.3550971850,-0.4175992041,-0.4229714496,-0.0079209360,0.4889078369,0.3391813201,-0.3561844232,-0.1753556356,6.6079833750,1.4987650000,-0.5368668082,-0.0028906005,-3.0709017571,-1.2579452316,-1.8686408776,-2.7041579026,24.5132292078
2022-09-30,2022-09-30,sz.002841,002841.SZ,视源股份,C39计算机、通信和其他电子设备制造业,55.0116396000,-0.1350333237,-0.1675962075,-0.1205899880,-0.1427570302,-0.0087867523,0.2139999629,0.1563098176,-0.1876445775,-0.1110493440,4.4701159824,0.3083950000,-0.0931287591,-0.0143976579,-3.0613289378,-1.5849980779,-0.6249191950,-2.9214319137,23.9527099814
2022-09-30,2022-09-30,sz.002916,002916.SZ,深南电路,C39计算机、通信和其他电子设备制造业,55.6851521800,-0.1069360747,-0.1756108202,-0.1506645428,-0.0757846690,0.0274095998,0.2103104318,0.1325217980,-0.2068422710,-0.1299108959,4.9272459753,0.3337200000,-0.1008784448,-0.0093801321,-3.1435257462,-1.2277815142,-0.9472113249,-5.8112665929,24.1338772624
2022-09-30,2022-09-30,sz.002920,002920.SZ,德赛西威,C39计算机、通信和其他电子设备制造业,132.9575895000,-0.0564295486,-0.1431144792,0.2559701613,0.8094711213,0.0147132348,0.5969898182,0.3522416460,-0.3008463839,-0.1517920276,6.5353659011,0.8571400000,-0.3456347987,-0.0040584652,-4.3543834713,-2.5999638998,-1.8625699989,-5.0256914591,25.0636573541
2022-09-30,2022-09-30,sz.002938,002938.SZ,鹏鼎控股,C39计算机、通信和其他电子设备制造业,23.7814675900,-0.1062435323,-0.1135819364,-0.0846917509,-0.0217725695,0.0222641509,0.2401673586,0.1990512121,-0.2485498840,-0.1367122207,5.5105867082,0.3977450000,-0.0965745443,-0.0054057361,-2.6831727748,-0.9105261485,-0.5260176385,-4.4098228651,24.7474525366
2022-09-30,2022-09-30,sz.003816,003816.SZ,中国广核,D44电力、热力生产和供应业,2.4004992000,-0.0537634409,-0.0671378092,-0.0159529070,-0.0432378491,0.0329670330,0.1910229866,0.1251736602,-0.0989761092,-0.0488200324,5.1996892555,0.1651050000,-0.0397558400,-0.0048231546,-2.5763409189,-0.2595834786,-0.5052730366,-3.9584005855,25.3043261619
2022-09-30,2022-09-30,sz.300003,300003.SZ,乐普医疗,C35专用设备制造业,19.4251893400,0.0847022587,0.1565407772,0.1280274384,-0.2120646690,-0.1215498938,0.4494885163,0.1592652256,-0.0121552127,0.1316409597,6.2730494155,1.6664500000,-0.6353829194,-0.0036720402,-3.4565315789,-1.2299565830,-1.4404515257,,24.0731591207
2022-09-30,2022-09-30,sz.300014,300014.SZ,亿纬锂能,C38电气机械和器材制造业,81.7957638000,-0.1056137012,-0.1852846034,0.1222569702,0.0148452029,0.0457929168,0.4890132174,0.3336737796,-0.2823210044,-0.1317808243,7.7438417224,1.3972250000,-0.4770212374,-0.0009186645,-4.0602508024,-2.1447920378,-1.8496757995,-4.2109286424,25.7913298649
2022-09-30,2022-09-30,sz.300015,300015.SZ,爱尔眼科,Q84卫生,21.0354083600,-0.0137598899,-0.1213519847,0.1621445903,-0.1736319475,-0.1116711904,0.5172632253,0.2014157593,-0.1761494253,-0.0423542023,7.1174612914,0.7571600000,-0.2917351239,-0.0017087643,-4.3920709586,-2.7995762604,-2.5504030714,-6.9907300697,25.5063156998
2022-09-30,2022-09-30,sz.300033,300033.SZ,同花顺,J69其他金融业,52.2309725600,-0.0765196663,-0.1502522483,-0.1761828814,-0.3557472939,0.0094604960,0.2805481867,0.1734774071,-0.1514620523,-0.0852402307,5.3664360977,0.9554850000,-0.4511438623,-0.0061595970,-3.1311066044,-1.9345763059,-2.4562358765,-4.0439320553,23.4182600053
2022-09-30,2022-09-30,sz.300059,300059.SZ,东方财富,J67资本市场服务,14.4712883800,-0.1946983547,-0.2840308818,-0.1870673526,-0.2541141982,0.0429114612,0.4406032983,0.2566768131,-0.2543377063,-0.1900774529,8.1772030221,1.6087600000,-1.1772166158,-0.0004005153,-3.2235727371,-1.3373771889,-2.8386469669,-2.2372938620,25.9084645962
2022-09-30,2022-09-30,sz.300122,300122.SZ,智飞生物,C27医药制造业,55.1175345900,-0.1247594937,-0.2170579650,-0.3360842942,-0.3476051441,-0.0165843331,0.4997618043,0.2455719709,-0.2347079439,-0.0939468722,6.7400612383,1.0367850000,-0.2589904861,-0.0028442986,-2.7955370706,-1.9125186643,-1.3504220757,,24.6683429944
2022-09-30,2022-09-30,sz.300124,300124.SZ,汇川技术,C38电气机械和器材制造业,55.9786812300,0.0048925389,-0.1060158557,0.0306944828,-0.1209833146,-0.0116094987,0.2665268475,0.1905425191,-0.1424097823,-0.0607545321,6.1596923897,0.3562500000,-0.1085377378,-0.0026950976,-3.6424445753,-2.1921809909,-2.0260626529,-4.6987059470,25.5833761570
2022-09-30,2022-09-30,sz.300142,300142.SZ,沃森生物,C27医药制造业,36.5724380000,-0.1431870670,-0.2286902287,-0.3718738455,-0.3626658574,0.0146082337,0.3487584726,0.2114013775,-0.2238493724,-0.1227655349,6.3291446101,0.9075050000,-0.2739419310,-0.0028453473,-4.7226003950,-1.8945291817,-2.5914924894,-3.6785449870,24.8355826319
2022-09-30,2022-09-30,sz.300207,300207.SZ,欣旺达,C38电气机械和器材制造业,22.6543965600,-0.1280898876,-0.2945453379,-0.0690588318,-0.2731148930,0.0831035841,0.3848733055,0.3031978907,-0.2956127080,-0.1892033087,6.3384131308,1.3870350000,-0.4038661481,-0.0034320208,-4.0887992152,-0.9841673005,0.0812111400,-2.3808744182,24.3833187454
2022-09-30,2022-09-30,sz.300223,300223.SZ,北京君正,C39计算机、通信和其他电子设备制造业,73.4500648700,-0.0814603253,-0.2095533234,-0.1563694260,-0.3996368760,-0.0300793761,0.3261448967,0.2097972135,-0.2605218434,-0.1228645739,5.6554625987,0.9151450000,-0.2215095566,-0.0058068024,-3.4939842594,-1.1908966833,-1.8250324011,-3.3944547344,24.1370830354
2022-09-30,2022-09-30,sz.300274,300274.SZ,阳光电源,C38电气机械和器材制造业,76.1235954800,-0.0105545617,-0.0028844420,0.0910163633,-0.1872607620,0.0206285967,0.5913685128,0.3867157515,-0.2355217692,-0.0875007733,7.9898860064,2.2691050000,-0.6591213198,-0.0007934857,-4.5557396503,-2.3355003918,-1.7620518693,-4.1615949031,25.2082282308
2022-09-30,2022-09-30,sz.300316,300316.SZ,晶盛机电,C35专用设备制造业,64.6437057000,-0.0919833490,-0.0370264882,0.2335951851,0.0466535386,0.0476056338,0.5007129876,0.2623510895,-0.1950958219,-0.0806816714,6.5878458924,0.7986200000,-0.3438114364,-0.0029136335,-3.6414186222,-2.4550136050,-2.3973908729,,25.1609761786
2022-09-30,2022-09-30,sz.300347,300347.SZ,泰格医药,M73研究和试验发展,88.5889379400,-0.1591663593,-0.2367319605,-0.0824403784,-0.3265910374,-0.0434882124,0.4623603266,0.2577552333,-0.2579752604,-0.1132233589,6.3758030041,1.0910550000,-0.4958482944,-0.0035928460,-3.3427649448,-1.4502815584,-2.4666264979,,24.6496066773
2022-09-30,2022-09-30,sz.300408,300408.SZ,三环集团,C39计算机、通信和其他电子设备制造业,25.1446927200,-0.0265420561,-0.0616216216,-0.0471684083,-0.2500123413,-0.0411835266,0.2520760497,0.1733193927,-0.1226415094,-0.0389311615,5.2652834642,0.3990200000,-0.1459114064,-0.0062540717,-3.2835822319,-1.1066856115,-2.0797997275,-3.0644606767,24.5728116494
2022-09-30,2022-09-30,sz.300413,300413.SZ,芒果超媒,I64互联网和相关服务,23.9295840300,-0.0977198697,-0.2004490058,-0.1795590757,-0.3569155794,0.0024009604,0.2894260252,0.1959732155,-0.2216671870,-0.1391921366,5.4053504747,0.8209650000,-0.1915517500,-0.0070792080,-3.2252406463,-0.9400689753,-1.1879485998,-2.9193849960,23.9634015486
2022-09-30,2022-09-30,sz.300433,300433.SZ,蓝思科技,C39计算机、通信和其他电子设备制造业,8.6446241700,-0.1349578257,-0.1532110092,-0.1635260256,-0.5427801717,0.0304621849,0.2786443686,0.2067881485,-0.2709320695,-0.1478689029,5.4354853928,0.4451050000,-0.1513055760,-0.0069793620,,-0.1037120577,-0.0639799277,,24.5567532476
