snapshot_date,signal_price_date,baostock_code,symbol,stock_name,industry,close,average_amount_20,trading_age,days_since_last_trade,days_after_resumption,is_st,out_date,eligible,exclusion_reason
2024-01-31,2024-01-31,sz.000625,000625.SZ,长安汽车,C36汽车制造业,11.966784,2365434285.4474998,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000651,000651.SZ,格力电器,C38电气机械和器材制造业,28.974231,1376673304.025,1230.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000661,000661.SZ,长春高新,C27医药制造业,107.226367,786920548.1695,1227.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000708,000708.SZ,中信特钢,C31黑色金属冶炼和压延加工业,12.185607,110295385.44000001,1234.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000725,000725.SZ,京东方A,C39计算机、通信和其他电子设备制造业,3.4974576,1151232788.4125,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000733,000733.SZ,振华科技,C39计算机、通信和其他电子设备制造业,42.9533234,387454920.68549997,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000768,000768.SZ,中航西飞,C37铁路、船舶、航空航天和其他运输设备制造业,18.97958532,290837481.6345,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000776,000776.SZ,广发证券,J67资本市场服务,12.615782,336887911.289,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000786,000786.SZ,北新建材,C30非金属矿物制品业,24.41844226,406385833.66,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000792,000792.SZ,盐湖股份,C26化学原料和化学制品制造业,14.34,380712155.3785,922.0,0.0,602.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000800,000800.SZ,一汽解放,C36汽车制造业,7.5995536,98466518.45150001,1225.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000858,000858.SZ,五粮液,C15酒、饮料和精制茶制造业,109.8743061,2299288485.3585005,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000876,000876.SZ,新希望,C13农副食品加工业,8.1539051,160388278.31399998,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000877,000877.SZ,天山股份,C30非金属矿物制品业,6.50023096,67635548.814,1225.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000895,000895.SZ,双汇发展,C13农副食品加工业,24.8151798,355209183.02000004,1221.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000938,000938.SZ,紫光股份,C39计算机、通信和其他电子设备制造业,15.38801532,642055413.5645,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000963,000963.SZ,华东医药,F52零售业,26.89892145,483717829.41049993,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000977,000977.SZ,浪潮信息,C39计算机、通信和其他电子设备制造业,27.87297667,1783632370.147,1230.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000983,000983.SZ,山西焦煤,B06煤炭开采和洗选业,9.15479084,479509628.479,1226.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.000999,000999.SZ,华润三九,C27医药制造业,28.161981,334278343.40900004,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.001289,001289.SZ,龙源电力,D44电力、热力生产和供应业,18.31258013,38154219.2855,492.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.001979,001979.SZ,招商蛇口,K70房地产业,8.22875945,494559259.35099995,1220.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002001,002001.SZ,新和成,C27医药制造业,14.6592768,187424830.07849997,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002007,002007.SZ,华兰生物,C27医药制造业,15.950176,191977809.627,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002027,002027.SZ,分众传媒,L72商务服务业,4.77454945,569286000.521,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002049,002049.SZ,紫光国微,C39计算机、通信和其他电子设备制造业,51.35265552,610609904.9465001,1225.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002050,002050.SZ,三花智控,C34通用设备制造业,20.316366,823320227.029,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002074,002074.SZ,国轩高科,C38电气机械和器材制造业,18.4750764,283588245.575,1229.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002129,002129.SZ,TCL中环,C38电气机械和器材制造业,11.9056743,2517118339.9115,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002142,002142.SZ,宁波银行,J66货币金融服务,19.47095955,964314792.1625,1230.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002179,002179.SZ,中航光电,C39计算机、通信和其他电子设备制造业,29.4243507,390703894.27050006,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002180,002180.SZ,纳思达,C39计算机、通信和其他电子设备制造业,19.4,246885888.6865,1227.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002202,002202.SZ,金风科技,C34通用设备制造业,6.72951572,135257791.56300002,1230.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002230,002230.SZ,科大讯飞,I65软件和信息技术服务业,38.1368064,1878933488.8049998,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002236,002236.SZ,大华股份,C39计算机、通信和其他电子设备制造业,14.15042874,541964889.4224999,1234.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002241,002241.SZ,歌尔股份,C39计算机、通信和其他电子设备制造业,14.77659425,1490825600.4245,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002252,002252.SZ,上海莱士,C27医药制造业,6.27950585,337033881.1735,1231.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002271,002271.SZ,东方雨虹,C30非金属矿物制品业,12.76965965,599633695.0775001,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002304,002304.SZ,洋河股份,C15酒、饮料和精制茶制造业,78.03726971,591212689.2915,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002311,002311.SZ,海大集团,C13农副食品加工业,35.6362524,169991624.5155,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002352,002352.SZ,顺丰控股,G60邮政业,32.53845486,595023461.8875,1233.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002371,002371.SZ,北方华创,C35专用设备制造业,167.7406848,1392383069.2680001,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002410,002410.SZ,广联达,I65软件和信息技术服务业,11.78770205,398901059.5215,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002415,002415.SZ,海康威视,C39计算机、通信和其他电子设备制造业,28.83011208,955796823.7955,1234.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002459,002459.SZ,晶澳科技,C38电气机械和器材制造业,16.43764551,1941855007.3639998,1235.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002460,002460.SZ,赣锋锂业,C32有色金属冶炼和压延加工业,32.81499288,1358618066.103,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002466,002466.SZ,天齐锂业,C32有色金属冶炼和压延加工业,44.7465315,1861282200.8375,1230.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002475,002475.SZ,立讯精密,C39计算机、通信和其他电子设备制造业,25.02312516,1601143722.193,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002493,002493.SZ,荣盛石化,C26化学原料和化学制品制造业,9.20619421,305581145.494,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002555,002555.SZ,三七互娱,I64互联网和相关服务,14.17897074,1070383970.4295,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002594,002594.SZ,比亚迪,C36汽车制造业,55.34776359,2133176388.8940003,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002601,002601.SZ,龙佰集团,C26化学原料和化学制品制造业,14.84933228,155168030.18,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002603,002603.SZ,以岭药业,C27医药制造业,18.39315753,270530761.006,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002648,002648.SZ,卫星化学,C26化学原料和化学制品制造业,12.70349535,233388603.75299996,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002709,002709.SZ,天赐材料,C39计算机、通信和其他电子设备制造业,18.13499232,628528130.9505,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002714,002714.SZ,牧原股份,A03畜牧业,33.1044735,847830909.7465,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002736,002736.SZ,国信证券,J67资本市场服务,7.2385632,185377216.89299998,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002812,002812.SZ,恩捷股份,C29橡胶和塑料制品业,40.84708166,683028091.0195,1231.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002821,002821.SZ,凯莱英,C27医药制造业,81.55178648,430169205.64400005,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002841,002841.SZ,视源股份,C39计算机、通信和其他电子设备制造业,32.10035238,104867521.0915,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002916,002916.SZ,深南电路,C39计算机、通信和其他电子设备制造业,39.44465035,148295661.462,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002920,002920.SZ,德赛西威,C39计算机、通信和其他电子设备制造业,82.44755222,457147291.758,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.002938,002938.SZ,鹏鼎控股,C39计算机、通信和其他电子设备制造业,16.52791663,173661385.93,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.003816,003816.SZ,中国广核,D44电力、热力生产和供应业,3.57696396,543453524.2725,1078.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300014,300014.SZ,亿纬锂能,C38电气机械和器材制造业,33.71559288,1005803320.501,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300015,300015.SZ,爱尔眼科,Q84卫生,12.2473203,853360258.6945001,1230.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300033,300033.SZ,同花顺,J69其他金融业,78.66630768,1196689541.695,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300059,300059.SZ,东方财富,J67资本市场服务,12.34160928,2379498426.398,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300122,300122.SZ,智飞生物,C27医药制造业,43.29207685,739968615.714,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300124,300124.SZ,汇川技术,C38电气机械和器材制造业,54.8158978,698358470.0814999,1225.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300142,300142.SZ,沃森生物,C27医药制造业,16.270815,300652789.7,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300223,300223.SZ,北京君正,C39计算机、通信和其他电子设备制造业,47.2602303,324443388.422,1230.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300274,300274.SZ,阳光电源,C38电气机械和器材制造业,54.05766561,1757955604.1360002,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300308,300308.SZ,中际旭创,C39计算机、通信和其他电子设备制造业,73.2078892,2491478183.289,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300316,300316.SZ,晶盛机电,C35专用设备制造业,31.49889208,500872262.29300004,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300347,300347.SZ,泰格医药,M73研究和试验发展,39.7820318,558235578.1445,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300408,300408.SZ,三环集团,C39计算机、通信和其他电子设备制造业,22.2405448,334754262.17,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300413,300413.SZ,芒果超媒,I64互联网和相关服务,20.620826,459772799.50549996,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300433,300433.SZ,蓝思科技,C39计算机、通信和其他电子设备制造业,9.95850515,272236630.4775,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300450,300450.SZ,先导智能,C35专用设备制造业,19.27121058,547501895.1065,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300454,300454.SZ,深信服,I65软件和信息技术服务业,54.46359059,209861173.64249998,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300496,300496.SZ,中科创达,I65软件和信息技术服务业,49.45960896,526592785.1875,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300498,300498.SZ,温氏股份,A03畜牧业,17.7206611,437888447.0059999,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300628,300628.SZ,亿联网络,C39计算机、通信和其他电子设备制造业,21.45980771,151755163.5105,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300661,300661.SZ,圣邦股份,C39计算机、通信和其他电子设备制造业,47.53548965,224612534.17049998,1226.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300750,300750.SZ,宁德时代,C38电气机械和器材制造业,141.11922393,4300634669.55,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300751,300751.SZ,迈为股份,C35专用设备制造业,99.3881,438668112.41449994,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300759,300759.SZ,康龙化成,M73研究和试验发展,20.5770154,569019067.7045,1218.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300760,300760.SZ,迈瑞医疗,C35专用设备制造业,253.00406372,915128410.023,1236.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300763,300763.SZ,锦浪科技,C38电气机械和器材制造业,59.1663417,956740408.2295,1187.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300782,300782.SZ,卓胜微,C39计算机、通信和其他电子设备制造业,91.98384462,645630330.6969999,1127.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300896,300896.SZ,爱美客,C35专用设备制造业,183.5780848,1303902363.2665,812.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300919,300919.SZ,中伟股份,C39计算机、通信和其他电子设备制造业,29.49410685,172943388.0465,756.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300957,300957.SZ,贝泰妮,C26化学原料和化学制品制造业,54.0209197,277643307.6115,696.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300979,300979.SZ,华利集团,C19皮革、毛皮、羽毛及其制品和制鞋业,47.505702,83409240.95650001,675.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.300999,300999.SZ,金龙鱼,C13农副食品加工业,29.10551444,181372991.121,805.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-01-31,2024-01-31,sz.301269,301269.SZ,华大九天,I65软件和信息技术服务业,77.4600918,175361110.58200002,369.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600000,600000.SS,浦发银行,J66货币金融服务,6.3919284,358987490.85749996,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600009,600009.SS,上海机场,G56航空运输业,34.01128522,474028199.46599996,1240.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600010,600010.SS,包钢股份,C31黑色金属冶炼和压延加工业,1.54,416803101.948,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600011,600011.SS,华能国际,D44电力、热力生产和供应业,7.88088168,511350212.45649993,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600015,600015.SS,华夏银行,J66货币金融服务,5.3417987,368217457.0535,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600016,600016.SS,民生银行,J66货币金融服务,3.47117204,515009806.50299996,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600018,600018.SS,上港集团,G55水上运输业,4.91919447,215659472.5955,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600019,600019.SS,宝钢股份,C31黑色金属冶炼和压延加工业,5.95851777,565416003.7615,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600023,600023.SS,浙能电力,D44电力、热力生产和供应业,4.63951294,401676639.579,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600025,600025.SS,华能水电,D44电力、热力生产和供应业,8.74047008,337197653.7145,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600028,600028.SS,中国石化,B07石油和天然气开采业,5.55846875,1237954720.024,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600029,600029.SS,南方航空,G56航空运输业,5.92,283812338.952,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600030,600030.SS,中信证券,J67资本市场服务,19.8969477,2125445578.15,1238.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600031,600031.SS,三一重工,C35专用设备制造业,13.16508934,813361215.8465,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600036,600036.SS,招商银行,J66货币金融服务,27.48564216,2732863118.7,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600039,600039.SS,四川路桥,E48土木工程建筑业,6.87644832,312311763.92550004,1239.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600048,600048.SS,保利发展,K70房地产业,9.04785045,1214137674.061,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600050,600050.SS,中国联通,I63电信、广播电视和卫星传输服务,4.4679024,1852126230.6095002,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600061,600061.SS,国投资本,J67资本市场服务,6.4995723,371723972.8185,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600085,600085.SS,同仁堂,C27医药制造业,41.843706,601319439.722,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600089,600089.SS,特变电工,C38电气机械和器材制造业,14.14320694,654951075.539,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600104,600104.SS,上汽集团,C36汽车制造业,14.12473832,359217916.84650004,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600111,600111.SS,北方稀土,C32有色金属冶炼和压延加工业,18.6987099,689537717.699,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600115,600115.SS,中国东航,G56航空运输业,3.81,263625658.28250003,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600132,600132.SS,重庆啤酒,C15酒、饮料和精制茶制造业,57.3843535,374472685.5225,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600150,600150.SS,中国船舶,C37铁路、船舶、航空航天和其他运输设备制造业,34.640829,1870838472.4895,1239.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600176,600176.SS,中国巨石,C30非金属矿物制品业,9.45426078,358523039.214,1241.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600183,600183.SS,生益科技,C39计算机、通信和其他电子设备制造业,16.19366455,295358861.53650004,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600188,600188.SS,兖矿能源,B06煤炭开采和洗选业,17.11449576,1045251254.3040001,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600196,600196.SS,复星医药,C27医药制造业,23.60395278,330745202.82799995,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600219,600219.SS,南山铝业,C32有色金属冶炼和压延加工业,2.6150174,234602895.02350003,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600233,600233.SS,圆通速递,G60邮政业,11.95125075,184487972.04099998,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600276,600276.SS,恒瑞医药,C27医药制造业,42.10546496,1255015279.76,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600309,600309.SS,万华化学,C26化学原料和化学制品制造业,75.23608305,1143646711.851,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600332,600332.SS,白云山,C27医药制造业,27.02863626,241509695.48000002,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600346,600346.SS,恒力石化,C26化学原料和化学制品制造业,11.64316352,231254151.87050003,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600362,600362.SS,江西铜业,C32有色金属冶炼和压延加工业,18.03851118,409460600.56450003,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600372,600372.SS,中航机载,C37铁路、船舶、航空航天和其他运输设备制造业,11.5814553,405829429.22150004,1233.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600406,600406.SS,国电南瑞,I65软件和信息技术服务业,21.53593532,536964565.2165,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600426,600426.SS,华鲁恒升,C26化学原料和化学制品制造业,19.75303,326925866.13850003,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600436,600436.SS,片仔癀,C27医药制造业,213.749514,670134976.1055,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600438,600438.SS,通威股份,C38电气机械和器材制造业,25.3973615,1074346181.3769999,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600460,600460.SS,士兰微,C39计算机、通信和其他电子设备制造业,20.8159193,295953748.90550005,1240.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600489,600489.SS,中金黄金,B09有色金属矿采选业,9.7445756,461306033.307,1250.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600515,600515.SS,海南机场,K70房地产业,3.75,171488281.35050002,1246.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600519,600519.SS,贵州茅台,C15酒、饮料和精制茶制造业,1540.30413,5782460643.211,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600547,600547.SS,山东黄金,B09有色金属矿采选业,21.1048038,423314784.0305,1250.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600570,600570.SS,恒生电子,I65软件和信息技术服务业,23.95054992,955141124.8184999,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600584,600584.SS,长电科技,C39计算机、通信和其他电子设备制造业,25.93193712,639997550.304,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600585,600585.SS,海螺水泥,C30非金属矿物制品业,21.26700324,496335573.13199997,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600588,600588.SS,用友网络,I65软件和信息技术服务业,12.67,459453231.04499996,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600600,600600.SS,青岛啤酒,C15酒、饮料和精制茶制造业,72.3130904,487062706.15550005,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600606,600606.SS,绿地控股,E48土木工程建筑业,2.2,173199314.71699998,1246.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600660,600660.SS,福耀玻璃,C30非金属矿物制品业,39.5298306,545236211.4785001,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600674,600674.SS,川投能源,D44电力、热力生产和供应业,14.50227186,341312918.485,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600690,600690.SS,海尔智家,C38电气机械和器材制造业,21.3933654,764079864.8295,1249.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600732,600732.SS,爱旭股份,C38电气机械和器材制造业,15.13,904548020.5045,1247.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600741,600741.SS,华域汽车,C36汽车制造业,15.00554204,224276429.7415,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600745,600745.SS,闻泰科技,C39计算机、通信和其他电子设备制造业,37.9921353,699744685.661,1239.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600754,600754.SS,锦江酒店,H61住宿业,27.17217522,351714709.6185,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
2024-02-29,2024-02-29,sh.600760,600760.SS,中航沈飞,C37铁路、船舶、航空航天和其他运输设备制造业,37.26250398,427902027.868,1251.0,0.0,999.0,0.0,,1,ELIGIBLE
