query_date,update_date,index_code,index_name,baostock_code,symbol,stock_name,source
2021-12-31,2021-11-15,000300,CSI 300,sz.002157,002157.SZ,正邦科技,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002179,002179.SZ,中航光电,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002202,002202.SZ,金风科技,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002230,002230.SZ,科大讯飞,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002236,002236.SZ,大华股份,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002241,002241.SZ,歌尔股份,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002252,002252.SZ,上海莱士,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002271,002271.SZ,东方雨虹,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002304,002304.SZ,洋河股份,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002311,002311.SZ,海大集团,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002352,002352.SZ,顺丰控股,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002371,002371.SZ,北方华创,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002384,002384.SZ,东山精密,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002410,002410.SZ,广联达,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002414,002414.SZ,高德红外,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002415,002415.SZ,海康威视,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002456,002456.SZ,欧菲光,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002460,002460.SZ,赣锋锂业,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002463,002463.SZ,沪电股份,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002475,002475.SZ,立讯精密,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002493,002493.SZ,荣盛石化,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002508,002508.SZ,老板电器,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002555,002555.SZ,三七互娱,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002558,002558.SZ,巨人网络,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002594,002594.SZ,比亚迪,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002600,002600.SZ,领益智造,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002601,002601.SZ,龙佰集团,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002602,002602.SZ,世纪华通,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002607,002607.SZ,中公教育,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002624,002624.SZ,完美世界,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002673,002673.SZ,西部证券,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002714,002714.SZ,牧原股份,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002736,002736.SZ,国信证券,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002739,002739.SZ,万达电影,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002773,002773.SZ,康弘药业,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002812,002812.SZ,恩捷股份,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002821,002821.SZ,凯莱英,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002841,002841.SZ,视源股份,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002916,002916.SZ,深南电路,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002938,002938.SZ,鹏鼎控股,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002939,002939.SZ,长城证券,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.002945,002945.SZ,华林证券,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.003816,003816.SZ,中国广核,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300003,300003.SZ,乐普医疗,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300014,300014.SZ,亿纬锂能,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300015,300015.SZ,爱尔眼科,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300033,300033.SZ,同花顺,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300059,300059.SZ,东方财富,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300122,300122.SZ,智飞生物,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300124,300124.SZ,汇川技术,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300136,300136.SZ,信维通信,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300142,300142.SZ,沃森生物,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300144,300144.SZ,宋城演艺,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300274,300274.SZ,阳光电源,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300347,300347.SZ,泰格医药,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300408,300408.SZ,三环集团,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300413,300413.SZ,芒果超媒,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300433,300433.SZ,蓝思科技,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300450,300450.SZ,先导智能,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300498,300498.SZ,温氏股份,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300529,300529.SZ,健帆生物,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300558,300558.SZ,贝达药业,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300595,300595.SZ,欧普康视,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300601,300601.SZ,康泰生物,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300628,300628.SZ,亿联网络,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300676,300676.SZ,华大基因,baostock
2021-12-31,2021-11-15,000300,CSI 300,sz.300677,300677.SZ,英科医疗,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600000,600000.SS,浦发银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600009,600009.SS,上海机场,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600010,600010.SS,包钢股份,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600011,600011.SS,华能国际,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600015,600015.SS,华夏银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600016,600016.SS,民生银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600018,600018.SS,上港集团,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600019,600019.SS,宝钢股份,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600025,600025.SS,华能水电,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600028,600028.SS,中国石化,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600029,600029.SS,南方航空,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600030,600030.SS,中信证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600031,600031.SS,三一重工,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600036,600036.SS,招商银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600048,600048.SS,保利发展,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600050,600050.SS,中国联通,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600061,600061.SS,国投资本,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600079,600079.SS,人福医药,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600085,600085.SS,同仁堂,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600104,600104.SS,上汽集团,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600109,600109.SS,国金证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600111,600111.SS,北方稀土,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600115,600115.SS,中国东航,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600132,600132.SS,重庆啤酒,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600143,600143.SS,金发科技,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600150,600150.SS,中国船舶,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600161,600161.SS,天坛生物,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600176,600176.SS,中国巨石,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600183,600183.SS,生益科技,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600196,600196.SS,复星医药,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600276,600276.SS,恒瑞医药,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600309,600309.SS,万华化学,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600332,600332.SS,白云山,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600346,600346.SS,恒力石化,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600352,600352.SS,浙江龙盛,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600362,600362.SS,江西铜业,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600383,600383.SS,金地集团,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600406,600406.SS,国电南瑞,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600426,600426.SS,华鲁恒升,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600436,600436.SS,片仔癀,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600438,600438.SS,通威股份,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600489,600489.SS,中金黄金,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600519,600519.SS,贵州茅台,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600547,600547.SS,山东黄金,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600570,600570.SS,恒生电子,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600584,600584.SS,长电科技,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600585,600585.SS,海螺水泥,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600588,600588.SS,用友网络,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600600,600600.SS,青岛啤酒,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600606,600606.SS,绿地控股,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600655,600655.SS,豫园股份,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600660,600660.SS,福耀玻璃,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600690,600690.SS,海尔智家,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600741,600741.SS,华域汽车,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600745,600745.SS,闻泰科技,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600760,600760.SS,中航沈飞,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600763,600763.SS,通策医疗,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600795,600795.SS,国电电力,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600809,600809.SS,山西汾酒,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600837,600837.SS,海通证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600845,600845.SS,宝信软件,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600848,600848.SS,上海临港,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600872,600872.SS,中炬高新,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600886,600886.SS,国投电力,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600887,600887.SS,伊利股份,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600893,600893.SS,航发动力,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600900,600900.SS,长江电力,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600905,600905.SS,三峡能源,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600918,600918.SS,中泰证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600919,600919.SS,江苏银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600926,600926.SS,杭州银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600958,600958.SS,东方证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600989,600989.SS,宝丰能源,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.600999,600999.SS,招商证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601006,601006.SS,大秦铁路,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601009,601009.SS,南京银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601012,601012.SS,隆基股份,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601021,601021.SS,春秋航空,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601066,601066.SS,中信建投,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601088,601088.SS,中国神华,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601100,601100.SS,恒立液压,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601108,601108.SS,财通证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601111,601111.SS,中国国航,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601138,601138.SS,工业富联,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601155,601155.SS,新城控股,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601162,601162.SS,天风证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601166,601166.SS,兴业银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601169,601169.SS,北京银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601186,601186.SS,中国铁建,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601211,601211.SS,国泰君安,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601216,601216.SS,君正集团,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601225,601225.SS,陕西煤业,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601229,601229.SS,上海银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601231,601231.SS,环旭电子,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601236,601236.SS,红塔证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601238,601238.SS,广汽集团,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601288,601288.SS,农业银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601318,601318.SS,中国平安,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601319,601319.SS,中国人保,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601328,601328.SS,交通银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601336,601336.SS,新华保险,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601360,601360.SS,三六零,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601377,601377.SS,兴业证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601390,601390.SS,中国中铁,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601398,601398.SS,工商银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601600,601600.SS,中国铝业,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601601,601601.SS,中国太保,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601607,601607.SS,上海医药,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601618,601618.SS,中国中冶,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601628,601628.SS,中国人寿,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601633,601633.SS,长城汽车,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601658,601658.SS,邮储银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601668,601668.SS,中国建筑,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601669,601669.SS,中国电建,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601688,601688.SS,华泰证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601696,601696.SS,中银证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601698,601698.SS,中国卫通,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601728,601728.SS,中国电信,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601766,601766.SS,中国中车,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601788,601788.SS,光大证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601799,601799.SS,星宇股份,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601800,601800.SS,中国交建,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601808,601808.SS,中海油服,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601816,601816.SS,京沪高铁,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601818,601818.SS,光大银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601838,601838.SS,成都银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601857,601857.SS,中国石油,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601865,601865.SS,福莱特,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601868,601868.SS,中国能建,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601877,601877.SS,正泰电器,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601878,601878.SS,浙商证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601881,601881.SS,中国银河,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601888,601888.SS,中国中免,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601898,601898.SS,中煤能源,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601899,601899.SS,紫金矿业,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601901,601901.SS,方正证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601916,601916.SS,浙商银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601919,601919.SS,中远海控,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601933,601933.SS,永辉超市,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601939,601939.SS,建设银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601966,601966.SS,玲珑轮胎,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601985,601985.SS,中国核电,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601988,601988.SS,中国银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601989,601989.SS,中国重工,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601990,601990.SS,南京证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601995,601995.SS,中金公司,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.601998,601998.SS,中信银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603019,603019.SS,中科曙光,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603087,603087.SS,甘李药业,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603160,603160.SS,汇顶科技,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603195,603195.SS,公牛集团,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603233,603233.SS,大参林,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603259,603259.SS,药明康德,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603260,603260.SS,合盛硅业,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603288,603288.SS,海天味业,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603338,603338.SS,浙江鼎力,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603369,603369.SS,今世缘,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603392,603392.SS,万泰生物,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603486,603486.SS,科沃斯,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603501,603501.SS,韦尔股份,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603517,603517.SS,绝味食品,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603658,603658.SS,安图生物,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603659,603659.SS,璞泰来,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603799,603799.SS,华友钴业,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603806,603806.SS,福斯特,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603833,603833.SS,欧派家居,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603882,603882.SS,金域医学,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603899,603899.SS,晨光文具,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603939,603939.SS,益丰药房,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603986,603986.SS,兆易创新,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.603993,603993.SS,洛阳钼业,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.605499,605499.SS,东鹏饮料,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.688008,688008.SS,澜起科技,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.688009,688009.SS,中国通号,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.688012,688012.SS,中微公司,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.688036,688036.SS,传音控股,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.688111,688111.SS,金山办公,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.688126,688126.SS,沪硅产业,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.688169,688169.SS,石头科技,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.688363,688363.SS,华熙生物,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.688396,688396.SS,华润微,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.688561,688561.SS,奇安信,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.688599,688599.SS,天合光能,baostock
2022-01-31,2022-01-17,000300,CSI 300,sh.688981,688981.SS,中芯国际,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000001,000001.SZ,平安银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000002,000002.SZ,万科A,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000063,000063.SZ,中兴通讯,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000066,000066.SZ,中国长城,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000069,000069.SZ,华侨城A,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000100,000100.SZ,TCL科技,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000157,000157.SZ,中联重科,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000166,000166.SZ,申万宏源,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000301,000301.SZ,东方盛虹,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000333,000333.SZ,美的集团,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000338,000338.SZ,潍柴动力,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000425,000425.SZ,徐工机械,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000538,000538.SZ,云南白药,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000568,000568.SZ,泸州老窖,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000596,000596.SZ,古井贡酒,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000625,000625.SZ,长安汽车,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000651,000651.SZ,格力电器,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000661,000661.SZ,长春高新,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000703,000703.SZ,恒逸石化,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000708,000708.SZ,中信特钢,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000725,000725.SZ,京东方A,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000768,000768.SZ,中航西飞,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000776,000776.SZ,广发证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000783,000783.SZ,长江证券,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000786,000786.SZ,北新建材,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000800,000800.SZ,一汽解放,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000858,000858.SZ,五粮液,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000876,000876.SZ,新希望,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000895,000895.SZ,双汇发展,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000938,000938.SZ,紫光股份,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000963,000963.SZ,华东医药,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.000977,000977.SZ,浪潮信息,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.001979,001979.SZ,招商蛇口,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002001,002001.SZ,新和成,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002007,002007.SZ,华兰生物,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002008,002008.SZ,大族激光,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002024,002024.SZ,苏宁易购,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002027,002027.SZ,分众传媒,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002032,002032.SZ,苏泊尔,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002044,002044.SZ,美年健康,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002049,002049.SZ,紫光国微,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002050,002050.SZ,三花智控,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002064,002064.SZ,华峰化学,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002120,002120.SZ,韵达股份,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002129,002129.SZ,中环股份,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002142,002142.SZ,宁波银行,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002157,002157.SZ,正邦科技,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002179,002179.SZ,中航光电,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002202,002202.SZ,金风科技,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002230,002230.SZ,科大讯飞,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002236,002236.SZ,大华股份,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002241,002241.SZ,歌尔股份,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002252,002252.SZ,上海莱士,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002271,002271.SZ,东方雨虹,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002304,002304.SZ,洋河股份,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002311,002311.SZ,海大集团,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002352,002352.SZ,顺丰控股,baostock
2022-01-31,2022-01-17,000300,CSI 300,sz.002371,002371.SZ,北方华创,baostock
